frame_number,object,x1,y1,x2,y2,confidence
104,car,777,285,828,316,0.3724792003631592
104,person,527,290,555,372,0.3323960602283478
104,car,1172,283,1240,363,0.30898067355155945
104,person,500,293,534,393,0.28126588463783264
104,car,772,292,809,318,0.2713746726512909
105,car,0,318,311,444,0.9224681258201599
105,car,263,312,438,402,0.8851284980773926
105,car,940,288,991,321,0.7139962911605835
105,car,692,286,758,328,0.7093297839164734
105,person,1225,245,1266,371,0.6732078790664673
105,car,546,303,641,359,0.6620250344276428
105,car,1022,280,1207,385,0.614380955696106
105,person,489,293,526,391,0.5587700009346008
105,car,767,287,814,318,0.5321490168571472
105,person,445,293,477,395,0.5206385850906372
105,car,1023,283,1199,389,0.3431946039199829
105,car,744,288,776,320,0.3262535333633423
105,car,1157,283,1227,364,0.29412299394607544
105,person,520,292,546,372,0.2937264144420624
105,person,1217,245,1269,371,0.2758932411670685
105,person,1256,271,1279,377,0.27111369371414185
106,car,0,319,300,445,0.9143321514129639
106,car,252,312,434,403,0.8755180239677429
106,person,1090,264,1151,427,0.8115495443344116
106,car,1012,278,1208,384,0.7438634634017944
106,car,929,288,980,322,0.7138922810554504
106,car,541,304,628,359,0.6197580099105835
106,car,682,286,753,330,0.6010522246360779
106,person,436,292,470,396,0.5783442258834839
106,person,1216,247,1253,372,0.530973494052887
106,car,753,289,798,319,0.48211970925331116
106,person,446,295,515,431,0.4359164237976074
106,person,1248,262,1279,427,0.37511685490608215
106,car,831,285,867,309,0.34936776757240295
107,car,0,318,289,446,0.8976439833641052
107,car,244,312,423,403,0.8706595301628113
107,person,1237,262,1279,428,0.7896301746368408
107,car,1002,279,1202,389,0.7284143567085266
107,car,920,289,969,322,0.6960297226905823
107,person,1199,246,1242,372,0.6819933652877808
107,car,674,286,741,330,0.6414111852645874
107,person,427,292,458,397,0.6360295414924622
107,car,531,304,618,359,0.628909170627594
107,person,451,297,509,432,0.5670284032821655
107,person,426,293,458,398,0.5146756172180176
107,car,823,284,860,310,0.4907803535461426
107,car,749,289,795,318,0.46905940771102905
107,person,456,298,509,392,0.4180997610092163
107,car,1139,282,1208,365,0.3102947473526001
107,car,730,293,758,320,0.2832534909248352
108,car,0,320,277,447,0.9158390760421753
108,car,220,312,418,404,0.8710258603096008
108,person,1225,261,1279,430,0.8514644503593445
108,person,1190,248,1231,373,0.7617430090904236
108,car,913,289,960,322,0.7341859936714172
108,person,415,292,449,396,0.6177170276641846
108,car,990,284,1182,388,0.5393470525741577
108,car,528,305,613,359,0.5002667903900146
108,car,666,287,734,331,0.4695015251636505
108,car,1128,284,1194,364,0.42993104457855225
108,person,1184,246,1231,372,0.35792580246925354
108,car,739,291,781,319,0.34795403480529785
108,person,459,296,485,392,0.29459741711616516
108,car,742,287,790,316,0.2807733416557312
109,car,0,320,266,448,0.908047080039978
109,car,214,313,403,405,0.872714102268219
109,person,1214,262,1279,431,0.8567993640899658
109,person,1059,265,1118,427,0.8417758941650391
109,person,405,291,442,398,0.763855516910553
109,car,981,282,1163,390,0.74664705991745
109,person,1181,248,1219,373,0.666554868221283
109,car,657,288,725,329,0.59364253282547
109,person,448,299,487,394,0.5668380260467529
109,car,900,289,950,324,0.5201191306114197
109,car,511,305,602,361,0.49097970128059387
109,car,734,292,779,318,0.3924599885940552
109,car,1116,281,1185,364,0.3693236708641052
110,car,0,321,257,449,0.9096936583518982
110,car,202,314,396,406,0.8791000247001648
110,person,1201,263,1271,431,0.850330114364624
110,person,395,291,429,398,0.8467993140220642
110,car,894,290,943,323,0.7330728769302368
110,car,973,279,1160,390,0.6445245146751404
110,person,440,300,470,392,0.6030051112174988
110,person,1167,249,1207,374,0.5785202980041504
110,car,507,305,595,361,0.528654158115387
110,car,649,288,719,332,0.49639976024627686
110,car,1110,281,1176,366,0.34178370237350464
110,car,723,294,763,320,0.3283684253692627
110,car,796,290,829,311,0.32214686274528503
111,car,0,321,244,450,0.9120476245880127
111,car,195,314,385,407,0.8938033580780029
111,person,1193,263,1262,433,0.8614527583122253
111,person,1157,250,1198,373,0.7812646627426147
111,person,385,292,420,399,0.7400813102722168
111,car,640,289,709,332,0.6691329479217529
111,car,967,283,1152,389,0.653097927570343
111,person,430,295,459,394,0.646737277507782
111,car,506,304,583,362,0.5814890265464783
111,car,883,290,934,324,0.4488784372806549
111,car,1097,285,1164,367,0.4313609004020691
111,car,717,290,765,319,0.4277116656303406
111,person,460,297,487,375,0.40578144788742065
111,car,787,283,824,311,0.3805375099182129
112,car,0,322,233,452,0.9117474555969238
112,car,182,314,376,408,0.878904402256012
112,person,1184,264,1254,433,0.8626982569694519
112,person,376,292,412,402,0.7735536098480225
112,person,1148,250,1188,375,0.770055890083313
112,car,879,291,926,324,0.7282761931419373
112,person,454,297,480,380,0.591650128364563
112,car,496,305,578,362,0.5896121859550476
112,car,956,282,1130,390,0.5855281949043274
112,car,634,289,701,333,0.4525720179080963
112,person,420,295,445,394,0.40682610869407654
112,car,710,286,761,318,0.37874919176101685
112,car,708,292,748,321,0.3303662836551666
112,person,415,294,443,395,0.25876927375793457
113,car,0,322,224,454,0.9207914471626282
113,car,168,316,371,408,0.8859090209007263
113,person,1175,265,1248,433,0.8735334277153015
113,person,368,293,401,403,0.8029031753540039
113,person,1138,250,1182,375,0.7925744652748108
113,person,445,294,472,380,0.6671947836875916
113,car,948,283,1129,392,0.6627248525619507
113,person,410,301,443,395,0.6258203387260437
113,car,495,306,573,364,0.5782814025878906
113,person,1020,267,1090,427,0.4794961214065552
113,car,626,289,693,332,0.4688427746295929
113,car,1080,282,1147,367,0.45591965317726135
113,car,871,291,919,324,0.42806869745254517
113,car,773,285,811,312,0.37098002433776855
113,car,702,292,748,320,0.3645212650299072
114,car,0,322,213,454,0.912821352481842
114,car,164,317,358,410,0.873827338218689
114,person,360,294,394,404,0.7460625171661377
114,person,1168,266,1237,435,0.7370414733886719
114,car,864,292,912,324,0.7135483026504517
114,person,1129,251,1170,376,0.5958998203277588
114,person,401,301,433,397,0.5696880221366882
114,car,941,281,1131,393,0.4889295995235443
114,car,692,293,737,322,0.38901907205581665
114,car,619,292,690,332,0.30901849269866943
114,car,941,286,1128,392,0.27408137917518616
115,car,157,317,354,411,0.8686528205871582
115,person,1158,266,1228,435,0.8486027717590332
115,car,0,323,204,455,0.8474939465522766
115,person,1121,251,1163,376,0.7647703289985657
115,person,351,294,385,404,0.7466892004013062
115,person,393,300,427,397,0.7327636480331421
115,person,428,296,456,382,0.6106228232383728
115,car,934,288,1124,394,0.5358952879905701
115,car,856,293,904,326,0.47729745507240295
115,person,1023,276,1068,430,0.4419440031051636
115,car,1063,289,1129,369,0.4417472183704376
115,car,611,289,682,333,0.43750354647636414
115,car,684,292,737,322,0.43135547637939453
115,car,759,289,796,313,0.28425711393356323
115,car,935,287,1120,393,0.271992027759552
115,car,611,291,682,334,0.2689189314842224
115,person,1119,253,1163,377,0.26402008533477783
116,car,0,323,195,456,0.9090163111686707
116,person,1149,267,1220,435,0.8545897603034973
116,car,146,317,344,412,0.8529583215713501
116,person,343,294,378,405,0.7165040373802185
116,car,606,291,676,334,0.4978504478931427
116,car,445,308,540,365,0.49777743220329285
116,person,384,294,411,399,0.4817711114883423
116,person,1111,252,1153,376,0.4450031816959381
116,car,924,288,1093,394,0.43146148324012756
116,person,421,296,448,379,0.4016992747783661
116,car,750,288,789,314,0.4011247158050537
116,car,679,289,733,321,0.35533568263053894
116,person,383,296,422,399,0.2844144403934479
117,car,136,318,338,413,0.8880175352096558
117,car,0,324,185,458,0.8816326856613159
117,person,1142,267,1214,435,0.8632684350013733
117,person,335,294,369,405,0.8127095103263855
117,person,1104,252,1147,377,0.774006187915802
117,person,376,300,410,399,0.7078822255134583
117,person,413,297,440,382,0.6542825698852539
117,person,1006,284,1049,430,0.6382253170013428
117,car,844,294,889,326,0.6098466515541077
117,car,917,287,1091,395,0.5476260185241699
117,person,995,268,1061,430,0.5139903426170349
117,car,1049,286,1114,371,0.49872297048568726
117,car,597,291,665,335,0.4190398156642914
117,car,1254,362,1279,420,0.3943006098270416
117,car,446,307,540,366,0.3860655725002289
117,car,672,292,722,323,0.3665904104709625
118,car,0,325,177,460,0.9013412594795227
118,car,122,318,326,413,0.8883910179138184
118,person,1134,267,1205,436,0.7898460626602173
118,person,328,295,362,405,0.7404363751411438
118,person,406,295,432,385,0.6854559779167175
118,car,591,292,660,334,0.6837500929832458
118,car,835,294,882,327,0.6319167017936707
118,person,366,296,404,400,0.5726110339164734
118,person,1095,254,1138,376,0.5567942261695862
118,person,1002,279,1039,432,0.5162877440452576
118,car,911,286,1089,394,0.5003210306167603
118,car,911,287,1079,393,0.47042909264564514
118,car,438,308,535,365,0.44600898027420044
118,car,741,288,777,315,0.35890915989875793
118,car,668,292,718,323,0.2926500737667084
119,car,0,325,168,461,0.902224600315094
119,car,99,319,322,414,0.8944578170776367
119,person,1129,267,1196,436,0.8608585000038147
119,person,319,294,353,407,0.7743448615074158
119,person,359,298,394,401,0.7430907487869263
119,person,397,296,424,384,0.7240607142448425
119,person,1090,254,1132,377,0.721482515335083
119,car,830,294,875,327,0.6767436861991882
119,car,905,287,1078,395,0.641707181930542
119,car,585,292,654,335,0.6179093718528748
119,person,993,285,1038,432,0.46030184626579285
119,car,906,289,1094,395,0.44466590881347656
119,car,1035,292,1098,371,0.39102524518966675
119,car,1240,365,1279,421,0.2901448607444763
119,person,1086,254,1133,378,0.2782803177833557
119,car,430,309,533,366,0.2710038721561432
119,car,659,295,706,325,0.25708869099617004
119,car,875,294,926,331,0.2541912794113159
120,car,101,319,313,415,0.9073850512504578
120,car,0,325,159,462,0.9068979024887085
120,person,1121,267,1191,437,0.85215163230896
120,car,578,292,645,336,0.7519538998603821
120,person,1084,254,1126,378,0.7464737296104431
120,person,312,299,345,407,0.7086467742919922
120,person,391,296,417,387,0.6296278834342957
120,car,899,290,1073,393,0.6127980947494507
120,car,898,288,1070,394,0.563238799571991
120,car,427,309,522,367,0.5597031712532043
120,car,821,295,870,328,0.4997151792049408
120,person,989,279,1030,431,0.4927518665790558
120,person,349,290,379,399,0.48335129022598267
120,car,653,293,707,324,0.3876931667327881
120,car,1029,295,1091,370,0.36268138885498047
120,car,728,294,758,314,0.33009225130081177
120,car,456,289,581,353,0.26654523611068726
121,car,0,326,149,462,0.9063913822174072
121,car,98,319,311,415,0.8893765807151794
121,person,1112,267,1184,437,0.8788225054740906
121,person,304,291,337,409,0.8321450352668762
121,car,573,292,643,334,0.7788236737251282
121,car,892,289,1069,393,0.745668888092041
121,person,1075,254,1120,377,0.7290642857551575
121,person,342,293,377,401,0.6731727719306946
121,car,816,295,863,327,0.6526895761489868
121,person,383,298,409,384,0.4488131105899811
121,car,650,288,704,324,0.4485716223716736
121,car,720,292,755,316,0.2787413001060486
121,car,1020,293,1085,371,0.27104243636131287
122,car,0,326,142,460,0.9064245223999023
122,car,94,319,296,415,0.8889321088790894
122,person,1105,267,1180,437,0.8562211394309998
122,person,297,294,331,408,0.7655054926872253
122,person,1067,254,1113,378,0.719450056552887
122,car,568,292,636,335,0.7182901501655579
122,car,886,287,1066,394,0.7059668302536011
122,person,377,296,404,387,0.6917062401771545
122,car,810,296,858,327,0.6403863430023193
122,person,962,268,1030,432,0.5841658115386963
122,person,974,270,1014,432,0.463643342256546
122,car,645,289,698,323,0.40233954787254333
122,car,397,332,434,372,0.3843640983104706
122,car,1016,294,1079,371,0.35008904337882996
122,person,327,291,367,400,0.290111780166626
122,car,886,287,1053,393,0.28646233677864075
123,car,0,326,131,458,0.9221383929252625
123,car,87,319,291,416,0.8939801454544067
123,person,1101,266,1170,437,0.815241277217865
123,person,289,291,323,410,0.7783496975898743
123,car,562,292,631,335,0.7452618479728699
123,car,881,288,1063,392,0.7133697867393494
123,person,1061,253,1106,376,0.6980032920837402
123,car,803,297,852,328,0.6296657919883728
123,car,399,309,485,369,0.5685639381408691
123,person,327,290,365,402,0.56661057472229
123,person,371,296,398,385,0.513037383556366
123,person,1060,255,1107,378,0.508321225643158
123,person,973,275,1008,433,0.43869563937187195
123,car,640,293,691,324,0.36955809593200684
123,car,880,288,1048,392,0.31731128692626953
123,car,711,292,745,316,0.2924492657184601
124,car,0,326,124,452,0.9011507630348206
124,car,73,319,283,416,0.8997344970703125
124,person,1097,266,1167,436,0.8634430170059204
124,car,555,292,628,334,0.751545250415802
124,person,283,292,318,410,0.7482783794403076
124,car,388,309,479,369,0.7220349311828613
124,person,1057,254,1099,377,0.674344003200531
124,car,874,291,1064,396,0.6737620830535889
124,car,798,296,847,328,0.6620867252349854
124,person,317,292,359,403,0.627953827381134
124,person,363,297,391,386,0.4999738931655884
124,car,1004,294,1065,369,0.49261102080345154
124,person,1050,255,1100,378,0.4230343997478485
124,car,875,287,1057,394,0.31486040353775024
125,car,69,319,275,417,0.8957380056381226
125,car,0,327,114,452,0.8874272704124451
125,person,1090,266,1160,437,0.8650956749916077
125,car,384,309,480,368,0.7908962368965149
125,person,1050,253,1093,376,0.7629121541976929
125,car,550,293,622,336,0.7155584692955017
125,person,275,291,309,410,0.6938697099685669
125,car,869,289,1051,394,0.6708319187164307
125,car,793,296,841,328,0.6490618586540222
125,person,357,294,384,387,0.6259576082229614
125,person,310,291,351,403,0.593729555606842
125,car,699,291,734,317,0.3289213478565216
125,car,870,287,1041,393,0.32389888167381287
125,person,957,275,1001,431,0.2833220362663269
125,car,999,294,1059,369,0.2778897285461426
125,car,427,290,554,352,0.27490362524986267
125,car,633,289,681,321,0.26328590512275696
125,car,999,294,1059,370,0.26008933782577515
126,car,63,319,265,417,0.8908851146697998
126,person,1084,266,1153,437,0.8771454095840454
126,car,0,331,108,452,0.8738447427749634
126,person,1044,255,1087,376,0.7539706230163574
126,car,379,310,480,368,0.7375856637954712
126,car,547,292,614,335,0.6937659382820129
126,person,304,294,346,404,0.690268874168396
126,person,351,295,377,387,0.6779982447624207
126,person,268,292,302,411,0.6696083545684814
126,car,787,297,835,329,0.6572383046150208
126,car,862,289,1033,394,0.6261120438575745
126,person,1263,265,1279,371,0.6041299104690552
126,car,622,294,672,325,0.47359246015548706
126,car,694,292,728,317,0.3780103921890259
126,car,864,287,1027,393,0.3401597738265991
126,car,993,294,1054,371,0.266634076833725
127,car,48,319,258,418,0.9020618796348572
127,person,1078,266,1151,437,0.8747318983078003
127,car,0,336,98,454,0.867030918598175
127,person,936,268,998,433,0.8552470803260803
127,person,1039,253,1079,377,0.7506580352783203
127,car,539,292,611,334,0.7239722013473511
127,person,262,293,294,411,0.7184849381446838
127,person,345,296,371,388,0.7096453905105591
127,person,1256,252,1279,413,0.6512651443481445
127,car,856,288,1033,395,0.6500909328460693
127,car,784,297,830,328,0.6363039612770081
127,car,372,310,479,369,0.6086790561676025
127,person,295,293,334,402,0.5239430665969849
127,car,986,290,1048,369,0.3945615887641907
127,car,688,291,723,317,0.37140828371047974
127,car,619,291,671,323,0.27017736434936523
127,person,1258,256,1279,396,0.25984111428260803
128,car,37,319,253,419,0.9029586911201477
128,person,255,291,289,413,0.7867078185081482
128,person,290,296,330,405,0.755488395690918
128,car,0,343,91,454,0.7453127503395081
128,person,1073,266,1146,437,0.736794650554657
128,person,1249,247,1279,417,0.7281118035316467
128,car,535,293,606,335,0.6881725788116455
128,person,1034,253,1075,377,0.6522533893585205
128,person,338,295,365,387,0.6499258875846863
128,car,851,287,1032,394,0.6410288214683533
128,car,778,297,824,328,0.5842756628990173
128,car,363,309,477,369,0.559181809425354
128,person,932,269,994,433,0.5281535387039185
128,person,1032,254,1075,379,0.405193567276001
128,person,1252,250,1279,379,0.3600272238254547
128,car,683,292,719,317,0.28936445713043213
128,car,983,293,1043,370,0.27971017360687256
129,car,40,320,244,419,0.8965441584587097
129,person,1069,266,1137,437,0.8373755216598511
129,person,1246,247,1279,417,0.8176284432411194
129,person,1029,255,1069,377,0.7737408876419067
129,person,249,293,285,414,0.7346595525741577
129,car,530,293,598,335,0.7025248408317566
129,car,847,286,1034,392,0.6475026607513428
129,car,0,349,83,454,0.6469371914863586
129,person,332,297,359,388,0.5935166478157043
129,car,771,298,820,329,0.563547670841217
129,person,284,292,326,405,0.5596976280212402
129,person,939,279,976,434,0.49125561118125916
